method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
xt,0.7785888077858881,0.534923339011925,0.5797319445955262,0.8804114620494218,0.5804633859841039,0.39646464646464646,0.8219895287958116,0.4582095146179199
ivf_rf,0.8775344687753447,0.6766595289079229,0.7305946763350929,0.9351654590949744,0.7310465047349672,0.572463768115942,0.8272251308900523,2.8432633876800537
swf_rf,0.8763179237631792,0.6751863684771032,0.7234169353409159,0.9339758921124297,0.723896425844124,0.5691202872531418,0.8298429319371727,1.3376877307891846
owf_rf,0.8763179237631792,0.6751863684771032,0.7234569644604026,0.9339859412527258,0.723936311121065,0.5691202872531418,0.8298429319371727,0.8487753868103027
mrf_rf,0.878345498783455,0.6781115879828327,0.7497650219755531,0.9379138989659435,0.7501679531623529,0.5745454545454546,0.8272251308900523,4.425141334533691
xgb,0.9103811841038119,0.6900420757363253,0.7490616773802717,0.9392341047723367,0.7496033444733448,0.743202416918429,0.643979057591623,0.05721902847290039
rf,0.8787510137875101,0.6869109947643979,0.7412960017515834,0.9416735335792024,0.7417828765092068,0.5724258289703316,0.8586387434554974,0.582923173904419
xt,0.7566909975669099,0.5098039215686274,0.5575981639263248,0.8759998894594567,0.5589934936280321,0.37054631828978624,0.8167539267015707,0.4752185344696045
ivf_rf,0.8795620437956204,0.6890052356020943,0.7482035821379984,0.9429447498266524,0.7486617476265357,0.5741710296684118,0.8612565445026178,6.3930652141571045
swf_rf,0.8787510137875101,0.6869109947643979,0.7434861357836762,0.9420340464873229,0.7439606727294715,0.5724258289703316,0.8586387434554974,2.9493374824523926
owf_rf,0.8787510137875101,0.6869109947643979,0.7433650869168225,0.9420214850619528,0.7438413172048379,0.5724258289703316,0.8586387434554974,1.820695400238037
mrf_rf,0.8807785888077859,0.6905263157894738,0.7649043977654252,0.946683030016782,0.7653321826885258,0.5774647887323944,0.8586387434554974,13.323565483093262
xgb,0.9075425790754258,0.6607142857142857,0.7510602529006716,0.9360064465235,0.7514452792255301,0.7655172413793103,0.581151832460733,0.05696821212768555
rf,0.8795620437956204,0.6809881847475833,0.7418189950132675,0.9368863743706726,0.7422300203643128,0.5774134790528234,0.8298429319371727,0.2896842956542969
xt,0.764801297648013,0.5174708818635607,0.5778109710486489,0.8740578930972456,0.5784779116651814,0.37926829268292683,0.8141361256544503,0.22742223739624023
ivf_rf,0.8799675587996756,0.6817204301075268,0.7493426743804645,0.9384125875531348,0.749725785013896,0.5784671532846716,0.8298429319371727,2.8592934608459473
swf_rf,0.8795620437956204,0.6803013993541442,0.7437717006791079,0.9374013928108451,0.744175837222068,0.5776965265082267,0.8272251308900523,1.3554503917694092
owf_rf,0.8795620437956204,0.6803013993541442,0.7437489273947908,0.9374026489533821,0.7441532671416258,0.5776965265082267,0.8272251308900523,0.853947639465332
mrf_rf,0.8815896188158961,0.6846652267818575,0.7684869075348033,0.9410580237360694,0.7687973529387684,0.5827205882352942,0.8298429319371727,4.410258769989014
xgb,0.9042984590429846,0.6609195402298851,0.7266884072672549,0.9254655264242144,0.7271547192744148,0.732484076433121,0.6020942408376964,0.050811052322387695
rf,0.8605028386050284,0.6496945010183299,0.7253872363969716,0.9310076272974847,0.7258135411354281,0.5316666666666666,0.8350785340314136,0.5798606872558594
xt,0.7570965125709651,0.5188755020080321,0.5800306287925037,0.8823044688526896,0.5816101619807827,0.3742757821552723,0.8455497382198953,0.4578227996826172
ivf_rf,0.8613138686131386,0.6510204081632653,0.7303761968905029,0.9322951733979158,0.7307897881685205,0.5334448160535117,0.8350785340314136,6.375429153442383
swf_rf,0.8605028386050284,0.6496945010183299,0.7263761880388336,0.931309101506366,0.7268000463624771,0.5316666666666666,0.8350785340314136,2.940354585647583
owf_rf,0.8605028386050284,0.6496945010183299,0.7263235230113759,0.9313141260765141,0.7267476799080875,0.5316666666666666,0.8350785340314136,1.815371036529541
mrf_rf,0.8637469586374696,0.6536082474226804,0.7422868249617379,0.9355108982926511,0.742665576657111,0.5391156462585034,0.8298429319371727,13.154433250427246
xgb,0.9006488240064883,0.6423357664233577,0.683867898793938,0.9087908623167287,0.6846101624221931,0.7260726072607261,0.5759162303664922,0.050484657287597656
rf,0.8605028386050284,0.6446280991735537,0.7081941616453696,0.9224708826159922,0.7086700598406673,0.5324232081911263,0.8167539267015707,0.5773537158966064
xt,0.7339821573398215,0.4785373608903021,0.5068372369229651,0.8424596275788605,0.5077086113458205,0.3436073059360731,0.7879581151832461,0.46339893341064453
ivf_rf,0.8625304136253041,0.6487046632124353,0.7118715426371044,0.9241340153349881,0.7123492745225553,0.5368782161234992,0.819371727748691,6.387895107269287
swf_rf,0.8617193836171938,0.6466321243523316,0.7089634249811183,0.9228690798002231,0.7094408001032062,0.5351629502572899,0.8167539267015707,2.9100661277770996
owf_rf,0.862124898621249,0.6473029045643153,0.7090311367351343,0.9228891780808152,0.7095082916292977,0.5360824742268041,0.8167539267015707,1.7919774055480957
mrf_rf,0.8657745336577454,0.6512118018967334,0.7206330703997708,0.9291523047703268,0.7211837119577914,0.544973544973545,0.8089005235602095,12.967280864715576
xgb,0.8941605839416058,0.6144756277695715,0.7021591076065263,0.9238250042708847,0.7026929855649995,0.7050847457627119,0.5445026178010471,0.056668996810913086
rf,0.8706407137064072,0.6617179215270413,0.7089133071513171,0.9273434595170382,0.7094123768671927,0.5561497326203209,0.8167539267015707,0.28261685371398926
xt,0.759529602595296,0.5062447960033305,0.5483056991304079,0.8560071248404699,0.5491772238896575,0.3711843711843712,0.7958115183246073,0.23596858978271484
ivf_rf,0.8710462287104623,0.6609808102345416,0.7136733878882526,0.9290907537860137,0.7141589945088525,0.5575539568345323,0.8115183246073299,2.865170955657959
swf_rf,0.870235198702352,0.6602972399150743,0.7102704515870492,0.927921285084061,0.7107655534734327,0.5553571428571429,0.8141361256544503,1.3252818584442139
owf_rf,0.870235198702352,0.6602972399150743,0.7101643554243071,0.9279112359437651,0.7106597526849228,0.5553571428571429,0.8141361256544503,0.8372838497161865
mrf_rf,0.870235198702352,0.6581196581196581,0.7293690982305425,0.9330488589201195,0.729801825303106,0.555956678700361,0.806282722513089,4.302823066711426
xgb,0.8941605839416058,0.6189781021897811,0.6975314991767517,0.91715614354192,0.6980676512020836,0.6996699669966997,0.5549738219895288,0.05068683624267578
rf,0.8572587185725872,0.6378600823045268,0.7016174495379165,0.917698169046638,0.7020805475697718,0.5254237288135594,0.8115183246073299,0.2859952449798584
xt,0.7530413625304136,0.4971098265895954,0.5045174655233636,0.8523756167659857,0.5061688469518814,0.36308805790108567,0.7879581151832461,0.23380827903747559
ivf_rf,0.8605028386050284,0.6446280991735537,0.7128214353735736,0.9209691642130017,0.7132471893108162,0.5324232081911263,0.8167539267015707,2.915303945541382
swf_rf,0.8588807785888077,0.640495867768595,0.7049034314680511,0.9188500517530725,0.7053584517325092,0.5290102389078498,0.8115183246073299,1.3296382427215576
owf_rf,0.8588807785888077,0.640495867768595,0.7050025469787563,0.9188525640381466,0.7054560596386026,0.5290102389078498,0.8115183246073299,0.8554942607879639
mrf_rf,0.8625304136253041,0.64576802507837,0.7295056211539567,0.9271594346353671,0.7298962847997797,0.5373913043478261,0.8089005235602095,4.366769790649414
xgb,0.8978102189781022,0.6509695290858726,0.7290641214713639,0.9238658289033373,0.7296029982496184,0.6911764705882353,0.6151832460732984,0.05409741401672363
rf,0.8507704785077048,0.6385068762278979,0.7139159136226196,0.9292213926098623,0.7143739518677389,0.5110062893081762,0.8507853403141361,0.5816164016723633
xt,0.7826439578264396,0.5495798319327732,0.6211208137764664,0.8985087075800666,0.6220752177061131,0.40470297029702973,0.856020942408377,0.23510289192199707
ivf_rf,0.8507704785077048,0.6385068762278979,0.7246863074570029,0.9311294731235743,0.7251171419382204,0.5110062893081762,0.8507853403141361,6.42426323890686
swf_rf,0.8503649635036497,0.6378802747791953,0.7160421276605151,0.9296396880746852,0.7164945425881815,0.5102040816326531,0.8507853403141361,2.8938915729522705
owf_rf,0.8503649635036497,0.6378802747791953,0.7160073933679042,0.9296233582217042,0.716459789616696,0.5102040816326531,0.8507853403141361,1.8053195476531982
mrf_rf,0.8487429034874291,0.635386119257087,0.7532395575653505,0.9370835887489825,0.7537396635842668,0.5070202808112324,0.8507853403141361,13.261343717575073
xgb,0.9042984590429846,0.6666666666666666,0.7458977468356659,0.9298846358694015,0.7463101868474367,0.7239263803680982,0.6178010471204188,0.05378222465515137
rf,0.8726682887266829,0.670859538784067,0.7388984314791762,0.9300956678156184,0.739344130820086,0.5594405594405595,0.837696335078534,0.28580522537231445
xt,0.7631792376317924,0.526742301458671,0.5984102940753261,0.8873277828581764,0.5992074586684333,0.3814553990610329,0.8507853403141361,0.45780158042907715
ivf_rf,0.8738848337388483,0.6736621196222455,0.7525651704107322,0.9330903116238405,0.7529464603211664,0.5621716287215411,0.8403141361256544,2.908414363861084
swf_rf,0.8742903487429035,0.6743697478991597,0.7443816806818183,0.9312412698093677,0.7447982619466567,0.5631578947368421,0.8403141361256544,1.322601556777954
owf_rf,0.8742903487429035,0.6743697478991597,0.7443818778978696,0.9312450382369788,0.7447984137366036,0.5631578947368421,0.8403141361256544,0.8528168201446533
mrf_rf,0.8779399837793999,0.6808059384941675,0.7748189529156383,0.9400191938579654,0.7751421959028053,0.5721925133689839,0.8403141361256544,4.37084436416626
